id,code,description,address,date,year,srx,sry
524265,Stray Dog At Large,1,FILLMORE ST & COLORADO AVE,8/29/13,2013,890732.56,994051.06
524549,Stray Dog At Large,1,4666 LOUISIANA AVE,8/29/13,2013,892727.81,997940.25
524825,Stray Dog At Large,1,5100 HIGHLAND AVE,8/30/13,2013,888632.69,1032594.1
525113,Stray Dog At Large,1,8419 HALLS FERRY,8/30/13,2013,896523,1049002
525143,Stray Dog At Large,1,3662 N SPRING AVE,8/30/13,2013,900496.81,1029855
525216,Stray Dog At Large,1,4619 DELOR,8/31/13,2013,885010,1001299
525249,Stray Dog At Large,1,1015 SELLS,9/1/13,2013,896173,1049151
525259,Stray Dog At Large,1,3211 OSAGE ST,9/1/13,2013,894752,1001588.9
525307,Stray Dog At Large,1,1126 SANFORD AVE,9/2/13,2013,878652.56,1018066.2
525313,Stray Dog At Large,1,3047 ROLLA,9/2/13,2013,896451,1030596
525336,Stray Dog At Large,1,S BROADWAY & OSCEOLA,9/3/13,2013,896433,998650
525536,Stray Dog At Large,1,5260 TERRY AVE,9/3/13,2013,888200,1033951
525630,Stray Dog At Large,1,MAPLE AVE & CLARENDON AVE,9/3/13,2013,886044.13,1029105.8
525764,Stray Dog At Large,1,HEBERT ST & PRAIRIE AVE,9/3/13,2013,899667.88,1029585.4
525779,Stray Dog At Large,1,Itaska Street & Collins Court,9/3/13,2013,888635,1000121
525973,Stray Dog At Large,1,1715 JEFFERSON,9/4/13,2013,899812,1012724
526135,Stray Dog At Large,1,7026 LINDENWOOD AVE,9/4/13,2013,873543,1005697.4
526346,Stray Dog At Large,1,4400 LEE,9/4/13,2013,877490.69,1016697.7
526398,Stray Dog At Large,1,S GRAND AVE & SHAW BLVD,9/5/13,2013,894592.88,1012915.6
526414,Stray Dog At Large,1,5562 CLEMENS AVE,9/5/13,2013,882717.19,1027663.8
526499,Stray Dog At Large,1,6822 PENNSYLVANIA AVE,9/5/13,2013,890898.56,990359.5
526760,Stray Dog At Large,1,WALSH ST & ALABAMA AVE,9/5/13,2013,892662.81,996048.5
527034,Stray Dog At Large,1,3809 MAFFITT AVE,9/6/13,2013,898685.63,1028046.8
527085,Stray Dog At Large,1,6047 GARESCHE AVE,9/6/13,2013,889603.19,1045269.6
527099,Stray Dog At Large,1,5914 LALITE AVE,9/6/13,2013,889642.56,1044392.9
527123,Stray Dog At Large,1,3714 PENROSE ST,9/6/13,2013,901584,1031954.3
527125,Stray Dog At Large,1,435 ANTELOPE ST,9/6/13,2013,897679.88,1046189.9
527143,Stray Dog At Large,1,5236 WATERMAN BLVD,9/6/13,2013,885372,1025100
527538,Stray Dog At Large,1,1285 GOODFELLOW BLVD,9/9/13,2013,881931,1031586
527682,Stray Dog At Large,1,3001 ARSENAL ST,9/9/13,2013,896741,1007895.8
527864,Stray Dog At Large,1,3221 NATURAL BRIDGE AV,9/9/13,2013,901564,1029558
527884,Stray Dog At Large,1,4565 OAKLAND AV,9/9/13,2013,887751,1017787
527970,Stray Dog At Large,1,3610 OREGON AV,9/9/13,2013,896901,1003773
527972,Stray Dog At Large,1,6600 MINNESOTA AV,9/9/13,2013,891314,991300
527988,Stray Dog At Large,1,3710 N GRAND BLVD,9/9/13,2013,901258,1029800
528011,Stray Dog At Large,1,4200 N KINGSHIGHWAY BLVD,9/10/13,2013,892978,1037882.3
528018,Stray Dog At Large,1,4663 ST LOUIS AVE,9/10/13,2013,892370.25,1031866.7
528069,Stray Dog At Large,1,5505 CATES AV,9/10/13,2013,883346,1028255
528206,Stray Dog At Large,1,836 ELIAS AVE,9/10/13,2013,897153.19,1051469.1
528261,Stray Dog At Large,1,4200 S KINGSHIGHWAY BLVD,9/10/13,2013,885174.31,1004128.8
528368,Stray Dog At Large,1,1059 WALL ST,9/10/13,2013,895910,1051147
528425,Stray Dog At Large,1,Bircher Boulevard & Shirley Place,9/10/13,2013,896126,1037420
528524,Stray Dog At Large,1,3823 FINNEY AVE,9/11/13,2013,896115,1024424.3
528551,Stray Dog At Large,1,5235 COTE BRILLIANTE AVE,9/11/13,2013,887441.69,1032105.5
528555,Stray Dog At Large,1,5333 CABANNE AVE,9/11/13,2013,884787.06,1028528.6
528724,Stray Dog At Large,1,5006 ALCOTT AVE,9/11/13,2013,891421.69,1041199.9
528769,Stray Dog At Large,1,4000 LABADIE AVE,9/11/13,2013,897683,1029284
528811,Stray Dog At Large,1,4725 ADKINS AVE,9/11/13,2013,887666.25,1000424.8
528841,Stray Dog At Large,1,5600 CLAYTON,9/11/13,2013,881863,1021310
528853,Stray Dog At Large,1,5400 CLEMENS AVE,9/11/13,2013,884212.5,1027601.6
528954,Stray Dog At Large,1,4563 RUSKIN AVE,9/12/13,2013,892267.25,1039624.3
528962,Stray Dog At Large,1,3508 PRAIRIE AVE,9/12/13,2013,899807.13,1029654.2
528967,Stray Dog At Large,1,3316 ARLINGTON AVE,9/12/13,2013,888030.94,1035854.6
528993,Stray Dog At Large,1,4316 S 37TH ST,9/12/13,2013,892428,1000072
529025,Stray Dog At Large,1,3712 N GARRISON AVE,9/12/13,2013,901853.13,1029435.6
529080,Stray Dog At Large,1,5235 COTE BRILLIANTE AV,9/12/13,2013,887442,1032106
529206,Stray Dog At Large,1,3419 S COMPTON AVE,9/12/13,2013,895286.31,1005300.3
529221,Stray Dog At Large,1,MAGNOLIA & COMPTON,9/12/13,2013,896029,1009403
529428,Stray Dog At Large,1,6719 DALE AVE,9/12/13,2013,876783.25,1017048.4
529430,Stray Dog At Large,1,5030 GENEVIEVE AVE,9/12/13,2013,891072.75,1042132.3
529433,Stray Dog At Large,1,3312 MICHIGAN AVE,9/12/13,2013,895907.69,1005913.3
529516,Stray Dog At Large,1,4400 FARLIN AVE,9/13/13,2013,896042.19,1033897.9
529564,Stray Dog At Large,1,5561 COTE BRILLAINTE,9/13/13,2013,884867,1033496
529820,Stray Dog At Large,1,4500 -4600 ST LOUIS AVE,9/13/13,2013,893608.5,1031185.3
529995,Stray Dog At Large,1,2900 THOMAS ST,9/13/13,2013,900778,1023296
530017,Stray Dog At Large,1,2220 E COLLEGE AV,9/14/13,2013,901129,1034027
530032,Stray Dog At Large,1,Pennsylvania Avenue & Winnebago Street,9/15/13,2013,896076,1003384
530073,Stray Dog At Large,1,1900 E WARNE,9/16/13,2013,901858,1035614
530076,Stray Dog At Large,1,W FLORISSANT & RIVERVIEW,9/16/13,2013,891725,1046272
530200,Stray Dog At Large,1,6100 GARESCHE AVE,9/16/13,2013,889236.5,1045325.3
530202,Stray Dog At Large,1,4117 ASHLAND AVE,9/16/13,2013,897713.56,1030693.6
530349,Stray Dog At Large,1,ST FERDINAND AVE & N VANDEVENTER AVE,9/16/13,2013,897505.5,1027253.7
530378,Stray Dog At Large,1,3400 ARLINGTON AVE,9/16/13,2013,887972.38,1036031.4
530543,Stray Dog At Large,1,6050 GARESCHE AVE,9/17/13,2013,889488,1045122
530546,Stray Dog At Large,1,4000 S COMPTON AV,9/17/13,2013,895069,1001203
530572,Stray Dog At Large,1,1900 ST LOUIS AVE,9/17/13,2013,905496,1025866.9
530948,Stray Dog At Large,1,3245 REGAL PL,9/17/13,2013,881809,1008321
530951,Stray Dog At Large,1,6033 CATES AVE,9/17/13,2013,879083.94,1028775.4
530965,Stray Dog At Large,1,Cora Avenue & Margaretta Avenue,9/17/13,2013,894258,1034555
531154,Stray Dog At Large,1,5035 CLAXTON AVE,9/18/13,2013,892260.44,1040822.3
531158,Stray Dog At Large,1,5238 PALM ST,9/18/13,2013,889265.63,1035716.6
531172,Stray Dog At Large,1,3500 CAROLINE ST,9/18/13,2013,895788.81,1015422.9
531389,Stray Dog At Large,1,3335 LEOLA AVE,9/18/13,2013,876713.06,1008091.9
531411,Stray Dog At Large,1,431 ANTELOPE ST,9/18/13,2013,897723,1046219
531414,Stray Dog At Large,1,1501 SALISBURY ST,9/18/13,2013,905704.94,1029727.8
531421,Stray Dog At Large,1,California Avenue & Eads Avenue,9/18/13,2013,898715,1013681
531466,Stray Dog At Large,1,2524 SALISBURY ST,9/19/13,2013,903115,1028464
531469,Stray Dog At Large,1,NEBRASKA & ST VINCENT,9/19/13,2013,898120,1014097
531562,Stray Dog At Large,1,4353 SWAN AVE,9/19/13,2013,889153.88,1016906.1
531574,Stray Dog At Large,1,1949 E ALICE AVE,9/19/13,2013,901510.63,1035217.6
531914,Stray Dog At Large,1,4454 FARLIN AVE,9/19/13,2013,895510.81,1034101.6
531926,Stray Dog At Large,1,5211 ALASKA AVE,9/19/13,2013,891896.06,996378.94
532049,Stray Dog At Large,1,5000 DAVISON AVE,9/20/13,2013,891120.44,1041495.6
532086,Stray Dog At Large,1,1101 RIVERVIEW BLVD,9/20/13,2013,895446.75,1052277.1
532325,Stray Dog At Large,1,N KINGSHIGHWAY BLVD & DELMAR BLVD,9/20/13,2013,887744.75,1026184.1
532489,Stray Dog At Large,1,Bates Street & Alabama Avenue,9/20/13,2013,892055,994861
532510,Stray Dog At Large,1,1139 HOWELL ST,9/21/13,2013,895107,1051814
532512,Stray Dog At Large,1,North Broadway & Calvary Avenue,9/21/13,2013,897723,1043947
532520,Stray Dog At Large,1,1944 ADELAIDE AV,9/21/13,2013,901420,1035475
532544,Stray Dog At Large,1,Riverview Boulevard & Lalite Avenue,9/22/13,2013,889771,1044319
532716,Stray Dog At Large,1,6100 GARESCHE AVE,9/23/13,2013,889167.19,1045189.3
532761,Stray Dog At Large,1,5712 LILLIAN AV,9/23/13,2013,890044,1042950
532832,Stray Dog At Large,1,EB 44 @ Hampton,9/23/13,2013,880386.94,1005523.3
532895,Stray Dog At Large,1,FLORA PL & KLEMM ST,9/23/13,2013,890503,1012405.8
532957,Stray Dog At Large,1,4438 HOLLY AVE,9/23/13,2013,898118.19,1035431.7
533246,Stray Dog At Large,1,3411 OSAGE ST,9/24/13,2013,894027,1001795
533248,Stray Dog At Large,1,5315 CABANNE AVE,9/24/13,2013,884935.88,1028509.7
533251,Stray Dog At Large,1,1401 CLARK AV,9/24/13,2013,905164,1017075
533520,Stray Dog At Large,1,4417 SWAN AVE,9/24/13,2013,888742,1016828
533668,Stray Dog At Large,1,48 LEWIS PL,9/25/13,2013,890406,1027261.8
533671,Stray Dog At Large,1,2901 UNION BLVD,9/25/13,2013,888182.44,1034599.5
533757,Stray Dog At Large,1,1955 ADELAIDE AVE,9/25/13,2013,900408,1036632
533819,Stray Dog At Large,1,1926 CHOUTEAU AVE,9/25/13,2013,902561.25,1014904.3
533996,Stray Dog At Large,1,4412 SWAN AVE,9/25/13,2013,888811.63,1016652.6
534019,Stray Dog At Large,1,3026 ARLINGTON AVE,9/25/13,2013,887837.75,1035510.4
534068,Stray Dog At Large,1,4418 SWAN,9/25/13,2013,888744,1016641
534133,Stray Dog At Large,1,4520 MARGARETTA AVE,9/26/13,2013,894761.94,1034129.1
534154,Stray Dog At Large,1,6047 GARESCHE,9/26/13,2013,889603,1045270
534156,Stray Dog At Large,1,UNION & LINDELL,9/26/13,2013,884568,1023787
534163,Stray Dog At Large,1,3736 NATURAL BRIDGE RD,9/26/13,2013,900374.38,1030095.6
534186,Stray Dog At Large,1,RIVRVIEW BL AND THEODORE AVE,9/26/13,2013,890067,1044487
534194,Stray Dog At Large,1,LINDELL BLVD & N KINGSHIGHWAY BLVD,9/26/13,2013,887375.06,1023403.2
534528,Stray Dog At Large,1,6128 S GRAND BLVD,9/26/13,2013,889510.88,994591.06
534895,Stray Dog At Large,1,4343 W FLORISSANT AVE,9/27/13,2013,900407.94,1036632.3
535066,Stray Dog At Large,1,225 SKINKER,9/29/13,2013,876494,1022769
535548,Stray Dog At Large,1,3100 S JEFFERSON AVE,9/30/13,2013,899465.19,1006524.6
535554,Stray Dog At Large,1,5914 MIMIKA AV,9/30/13,2013,891166,1048486
535563,Stray Dog At Large,1,ARSENAL ST & S JEFFERSON AVE,9/30/13,2013,899006,1007040
535703,Stray Dog At Large,1,5929 LUCILLE AVE,10/1/13,2013,890661.44,1045417.2
535895,Stray Dog At Large,1,5220 TERRY AV,10/1/13,2013,888524,1033769
535926,Stray Dog At Large,1,PARK LN & SHULTE AVE,10/1/13,2013,890797.13,1046352.9
535988,Stray Dog At Large,1,5827 HARNEY AVE,10/1/13,2013,891612.94,1045482.5
536251,Stray Dog At Large,1,4400 DEWEY AVE,10/2/13,2013,891916.31,1000195.3
536261,Stray Dog At Large,1,3800 WINDSOR PL,10/2/13,2013,896545.81,1023629.9
536428,Stray Dog At Large,1,CHIPPEWA AVE AND MINNESOTA ST,10/2/13,2013,895656,1002781
536444,Stray Dog At Large,1,3500 ITASKA DR,10/2/13,2013,892472.19,997759.44
536494,Stray Dog At Large,1,4005 N EUCLID,10/2/13,2013,892309,1035775
536517,Stray Dog At Large,1,North Spring Avenue & Hebert Street,10/2/13,2013,900193,1029297
536523,Stray Dog At Large,1,5607 DR MARTIN LUTHER KING DR,10/2/13,2013,884233,1033042
536593,Stray Dog At Large,1,4214 CLARENCE AVE,10/3/13,2013,897075.44,1034749.1
536633,Stray Dog At Large,1,1520 SALISBURY ST,10/3/13,2013,905624.56,1029468.6
536957,Stray Dog At Large,1,1402 S 2ND ST,10/3/13,2013,907623.5,1011630.3
537219,Stray Dog At Large,1,3529 UTAH ST,10/4/13,2013,893922.31,1006493.3
537327,Stray Dog At Large,1,3830 BLAIR AVE,10/4/13,2013,905588.44,1030381.8
537503,Stray Dog At Large,1,1468 ADELAIDE AV,10/5/13,2013,901945,1035848
537506,Stray Dog At Large,1,GRAVOIS AVE & MERAMEC ST,10/5/13,2013,889283,1003128
537523,Stray Dog At Large,1,ARSENAL ST & BENT AVE,10/6/13,2013,889408,1008970
537527,Stray Dog At Large,1,2800 WYOMING ST,10/6/13,2013,897519,1006407
537540,Stray Dog At Large,1,5820 W FLORISSANT AV,10/6/13,2013,891957,1045720
537685,Stray Dog At Large,1,5220 TERRY AVE,10/7/13,2013,888523.75,1033769
537751,Stray Dog At Large,1,5600 GREER AVE,10/7/13,2013,886163.13,1036381.2
537752,Stray Dog At Large,1,1317 TEMPLE PL,10/7/13,2013,882903.88,1031466.8
537753,Stray Dog At Large,1,2912 ARSENAL ST,10/7/13,2013,897070.13,1007735.9
537766,Stray Dog At Large,1,4464 Kossuth,10/7/13,2013,895565.81,1034387.8
537866,Stray Dog At Large,1,3600 MAGNOLIA AVE,10/7/13,2013,890097.38,1009699
537886,Stray Dog At Large,1,4455 LABADIE,10/7/13,2013,894056,1031491
537919,Stray Dog At Large,1,6814 BALSON AVE,10/7/13,2013,875592.81,1013081.6
537956,Stray Dog At Large,1,5619 GREER AVE,10/7/13,2013,886090.5,1036617.1
538024,Stray Dog At Large,1,5050 WABADA AVE,10/8/13,2013,888592.94,1032072.4
538160,Stray Dog At Large,1,3259 MICHIGAN AVE,10/8/13,2013,895757,1006156
538202,Stray Dog At Large,1,8852 LOWELL STR,10/8/13,2013,898185,1052988
538257,Stray Dog At Large,1,3926 GREER AVE,10/8/13,2013,898316.69,1029330.1
538267,Stray Dog At Large,1,1438 E WARNE AVE,10/8/13,2013,902301,1035786
538433,Stray Dog At Large,1,GIMBLIN ST & HALL ST,10/9/13,2013,898056.94,1049827.3
538434,Stray Dog At Large,1,5100 ST LOUIS AVE,10/9/13,2013,889377.06,1033728.8
538511,Stray Dog At Large,1,6120 GARESCHE AV,10/9/13,2013,888999,1045285
538515,Stray Dog At Large,1,3910 DELOR ST,10/9/13,2013,889430.44,998810.38
538518,Stray Dog At Large,1,5075 EMERSON AVE,10/9/13,2013,892059.31,1041471.9
538550,Stray Dog At Large,1,5810 S KINGSHIGHWAY BLVD,10/9/13,2013,882428.13,999424.75
538634,Stray Dog At Large,1,CHIPPEWA & MINNESOTA,10/9/13,2013,895656,1002781
538676,Stray Dog At Large,1,1231 GOODFELLOW BLVD,10/9/13,2013,881630.69,1031066.4
538808,Stray Dog At Large,1,5600 GREER,10/9/13,2013,886163,1036381
539090,Stray Dog At Large,1,4700 LEWIS PL,10/10/13,2013,890137,1027486
539241,Stray Dog At Large,1,9109 GAST PL,10/10/13,2013,896874.56,1053178
539263,Stray Dog At Large,1,3436 ITASKA,10/11/13,2013,892705,997504
539530,Stray Dog At Large,1,955 ELIAS AVE,10/11/13,2013,896121.44,1051778.8
539533,Stray Dog At Large,1,4200 MINNESOTA AVE,10/11/13,2013,895360.19,999803.06
539592,Stray Dog At Large,1,5215 PLOVER AVE,10/11/13,2013,891170.5,1043259.4
539819,Stray Dog At Large,1,LEE AVE & OBEAR AVE,10/14/13,2013,901644.06,1031683.1
539856,Stray Dog At Large,1,3748 OHIO AVE,10/14/13,2013,897664,1002562
539888,Stray Dog At Large,1,5432 WREN AVE,10/14/13,2013,891919,1043973
539951,Stray Dog At Large,1,1525 DESTREHAN ST,10/14/13,2013,905802.06,1028963.5
540150,Stray Dog At Large,1,TAFT AVE & GRAVOIS AVE,10/15/13,2013,888175.94,1001983.9
540319,Stray Dog At Large,1,3200 REGAL PL,10/15/13,2013,881977.69,1008762
540338,Stray Dog At Large,1,5220 TERRY AVE,10/15/13,2013,888523.75,1033769
540385,Stray Dog At Large,1,N KINGSHIGHWAY & HIGHLAND,10/15/13,2013,889384,1032181
540451,Stray Dog At Large,1,3336 VIRGINIA AVE,10/15/13,2013,895217,1005791
540647,Stray Dog At Large,1,BELT @ WELLS,10/16/13,2013,884923,1031793
540710,Stray Dog At Large,1,1312 LYNHAVEN PL,10/16/13,2013,895028.56,1048441.4
540721,Stray Dog At Large,1,5048 MARDEL AVE,10/16/13,2013,883826.31,1005061.4
540793,Stray Dog At Large,1,5000 MAFFITT AVE,10/16/13,2013,889662.75,1032828.1
540811,Stray Dog At Large,1,5109 CABANNE,10/16/13,2013,886824,1028081
540873,Stray Dog At Large,1,8709 RIVERVIEW BLVD,10/17/13,2013,893923.63,1049845.5
540898,Stray Dog At Large,1,CONGRESS ST & SALENA ST,10/17/13,2013,900724.13,1008190.4
540907,Stray Dog At Large,1,5500 BARTMER AVE,10/17/13,2013,883919.75,1029892.1
540915,Stray Dog At Large,1,925 ELIAS AVE,10/17/13,2013,896431.44,1051739.5
540955,Stray Dog At Large,1,WREN AVE & THEKLA AVE,10/17/13,2013,891555.38,1043839.1
540989,Stray Dog At Large,1,9451 RIVERVIEW DR,10/17/13,2013,901834.75,1056534
541053,Stray Dog At Large,1,N 23RD ST & NEWHOUSE AVE,10/17/13,2013,903315.63,1030063.9
541077,Stray Dog At Large,1,1247 N EUCLID,10/17/13,2013,888841,1028834
541081,Stray Dog At Large,1,5148 NORTHLAND AVE,10/17/13,2013,888390.88,1033023.6
541250,Stray Dog At Large,1,4333 NEBRASKA AV,10/17/13,2013,895406,999158
541343,Stray Dog At Large,1,7300 N WHARF ST,10/18/13,2013,901509,1045289
541367,Stray Dog At Large,1,3602 CORA AVE,10/18/13,2013,893617.69,1033398.3
541424,Stray Dog At Large,1,623 CHAMBERS,10/18/13,2013,905886,1060527
541478,Stray Dog At Large,1,3138 WINNEBAGO ST,10/18/13,2013,895281.38,1003411.8
541503,Stray Dog At Large,1,EDNA ST & RIVERVIEW BLVD,10/18/13,2013,895524.06,1052124.6
541544,Stray Dog At Large,1,5241 CATES AVE,10/18/13,2013,885438.88,1027892.3
541605,Stray Dog At Large,1,5600 GREER AVE,10/18/13,2013,886163.13,1036381.2
541613,Stray Dog At Large,1,1400 BELT AVE,10/18/13,2013,884755.38,1031312.3
541643,Stray Dog At Large,1,4879 CALVIN AV,10/18/13,2013,893691,1037549
541669,Stray Dog At Large,1,4482 ANDERSON AV,10/19/13,2013,896070,1035651
541703,Stray Dog At Large,1,4475 ANDERSON AV,10/20/13,2013,896229,1035807
541734,Stray Dog At Large,1,8700 N BROADWAY,10/21/13,2013,897881,1051187
541795,Stray Dog At Large,1,5603 LABADIE AVE,10/21/13,2013,886042.38,1036185.3
541806,Stray Dog At Large,1,4726 ALASKA AVE,10/21/13,2013,892700.88,997236.19
541856,Stray Dog At Large,1,3202 S KINGSHIGHWAY BLVD,10/21/13,2013,886533.69,1007976.3
541900,Stray Dog At Large,1,DELMAR & PENDLETON,10/21/13,2013,892207,1024809
541910,Stray Dog At Large,1,5139 ENRIGHT AVE,10/21/13,2013,886366.19,1026905.9
541958,Stray Dog At Large,1,4939 PENROSE ST,10/21/13,2013,892600.56,1037030.9
541965,Stray Dog At Large,1,2900 MISSOURI AVE,10/21/13,2013,899822.5,1007498.2
541983,Stray Dog At Large,1,4200 COLLEGE AV,10/21/13,2013,900290,1032809
541986,Stray Dog At Large,1,LEE AVE & OBEAR AVE,10/21/13,2013,901644.06,1031683.1
541990,Stray Dog At Large,1,CALIFORNIA AVE & MERAMEC ST,10/21/13,2013,896539,999971
542044,Stray Dog At Large,1,4475 ANDERSON AVE,10/21/13,2013,896228.94,1035807.4
542060,Stray Dog At Large,1,614 JACKSON ST,10/21/13,2013,898320,1052971
542106,Stray Dog At Large,1,732 S BROADWAY,10/21/13,2013,908091,1014316
542193,Stray Dog At Large,1,3715 GARFIELD AVE,10/22/13,2013,898268,1026292
542209,Stray Dog At Large,1,3027 N SPRING AVE,10/22/13,2013,899910,1028969
542350,Stray Dog At Large,1,5600 GREER AVE,10/22/13,2013,886163.13,1036381.2
542472,Stray Dog At Large,1,ADELAIDE & HALL ST,10/23/13,2013,904531,1037710
542530,Stray Dog At Large,1,THATCHER & HALL,10/23/13,2013,898708,1046096
542683,Stray Dog At Large,1,5014 VERNON AVE,10/23/13,2013,887821.5,1028422.9
542706,Stray Dog At Large,1,4411 N NEWSTEAD AVE,10/23/13,2013,896863,1036274
542715,Stray Dog At Large,1,5469 ORIOLE AVE,10/23/13,2013,891475.13,1045200
542733,Stray Dog At Large,1,5400 ORIOLE AVE,10/23/13,2013,890973.19,1044728.9
542844,Stray Dog At Large,1,1311 TOWER GROVE AVE,10/24/13,2013,889610.44,1016327.1
542905,Stray Dog At Large,1,6110 GARESCHE AVE,10/24/13,2013,889085,1045237.1
542967,Stray Dog At Large,1,5527 ERA AVE,10/24/13,2013,889705.19,1046824.9
542972,Stray Dog At Large,1,4476 ANDERSON AVE,10/24/13,2013,896135.56,1035614.1
543038,Stray Dog At Large,1,N VANDEVENTER AVE & KENNERLY AVE,10/24/13,2013,897949.75,1028051.7
543040,Stray Dog At Large,1,3211 SUBLETTE AVE,10/24/13,2013,882386.5,1008506.4
543142,Stray Dog At Large,1,5537 PARTRIDGE AVE,10/24/13,2013,891725.69,1045808.5
543229,Stray Dog At Large,1,4100 THOLOZAN AVE,10/25/13,2013,889694.13,1004644.4
543341,Stray Dog At Large,1,N 20TH ST & N FLORISSANT AVE,10/25/13,2013,905339.56,1027115.9
543498,Stray Dog At Large,1,Virginia Avenue & Dakota Street,10/25/13,2013,893776,998399
543517,Stray Dog At Large,1,North Kingshighway Boulevard & Bircher Boulevard,10/25/13,2013,892621,1038691
543567,Stray Dog At Large,1,West Florissant Avenue & Bircher Boulevard,10/26/13,2013,898271,1037459
543618,Stray Dog At Large,1,North Kingshighway Boulevard & Bircher Boulevard,10/27/13,2013,892621,1038691
543621,Stray Dog At Large,1,Ellendale Avenue & Picadilly Avenue,10/27/13,2013,873303,1008530
543673,Stray Dog At Large,1,4939 PENROSE ST,10/28/13,2013,892600.56,1037030.9
543683,Stray Dog At Large,1,4375 LEE AVE,10/28/13,2013,896632.75,1034556.3
543793,Stray Dog At Large,1,3922 GREER AVE,10/28/13,2013,898343,1029316
543842,Stray Dog At Large,1,6329 SHERRY AVE,10/28/13,2013,887819,1045189
543871,Stray Dog At Large,1,5103 WELLS AVE,10/28/13,2013,887199.19,1030505.8
544017,Stray Dog At Large,1,923 CANAAN AVE,10/28/13,2013,896422,1051416
544020,Stray Dog At Large,1,4879 CARTER AV,10/28/13,2013,893774,1037866
544022,Stray Dog At Large,1,3221 N NEWSTEAD AVE,10/28/13,2013,894917.13,1032026.9
544043,Stray Dog At Large,1,CARONDELET BLVD & PRIMM ST,10/28/13,2013,883707,991269
544058,Stray Dog At Large,1,8462 LOWELL ST,10/29/13,2013,897952,1050299
544059,Stray Dog At Large,1,8569 ORIOLE AV,10/29/13,2013,894261,1048644
544078,Stray Dog At Large,1,8428 LOWELL LN,10/29/13,2013,897527.38,1049656.1
544083,Stray Dog At Large,1,4025 SULLIVAN AV,10/29/13,2013,897979,1030221
544180,Stray Dog At Large,1,4477 ANDERSON AVE,10/29/13,2013,896176.69,1035790.8
544281,Stray Dog At Large,1,4226 ENRIGHT AVE,10/29/13,2013,892779,1024815
544315,Stray Dog At Large,1,1101 N 18TH ST,10/29/13,2013,904885.13,1021520.2
544427,Stray Dog At Large,1,5200 KENSINGTON AV,10/29/13,2013,885750,1027201
544456,Stray Dog At Large,1,4972 THOLOZAN AVE,10/30/13,2013,884572.19,1005100.5
544611,Stray Dog At Large,1,2631 SHENANDOAH AVE,10/30/13,2013,899147.5,1010348.6
544621,Stray Dog At Large,1,5220 TERRY AVE,10/30/13,2013,888523.75,1033769
544625,Stray Dog At Large,1,KINGSHIGHWAY & PENROSE,10/30/13,2013,892133,1037193
544672,Stray Dog At Large,1,6000 WEST FLORISSANT,10/30/13,2013,891085,1046999
544718,Stray Dog At Large,1,431 ANTELOPE ST,10/30/13,2013,897723,1046219
544741,Stray Dog At Large,1,8 PARKLAND PL,10/30/13,2013,880675,1029890
544774,Stray Dog At Large,1,Hamilton Avenue & Maple Avenue,10/30/13,2013,880316,1029699
544781,Stray Dog At Large,1,Jamieson Avenue & Plainview Avenue,10/30/13,2013,874555,1003898
544866,Stray Dog At Large,1,700 UNION BLVD,10/31/13,2013,885049.94,1026668.7
544917,Stray Dog At Large,1,911 N SPRING AVE,10/31/13,2013,895883.94,1023492.6
544934,Stray Dog At Large,1,Gravois Avenue & Bamberger Avenue,10/31/13,2013,891888,1004375
544960,Stray Dog At Large,1,2708 LOUISIANA AVE,10/31/13,2013,895503.75,1009702.7
544968,Stray Dog At Large,1,Carter Avenue & Richard Place,10/31/13,2013,895322,1036690
544987,Stray Dog At Large,1,6116 SHERRY AVE,10/31/13,2013,888591.38,1044468.4
545046,Stray Dog At Large,1,N NEWSTEAD AVE & PAGE BLVD,10/31/13,2013,892566.06,1027222.4
545129,Stray Dog At Large,1,4458 NEOSHO ST,10/31/13,2013,885716.06,1002219.4
545325,Stray Dog At Large,1,4947 WEST FLORISSANT,11/1/13,2013,897333,1040776
545326,Stray Dog At Large,1,817 BATES ST,11/1/13,2013,891524,995336.69
545432,Stray Dog At Large,1,2900 WHITTIER,11/1/13,2013,896327,1029707
545444,Stray Dog At Large,1,5905 LOTUS AVE,11/1/13,2013,882699,1035153.4
545507,Stray Dog At Large,1,4323 N GRAND,11/1/13,2013,902489,1032479
545554,Stray Dog At Large,1,2901 DAYTON,11/3/13,2013,900794,1022852
545685,Stray Dog At Large,1,5948 CATES AVE,11/4/13,2013,879649.75,1028474
545692,Stray Dog At Large,1,UNION BLVD & MINERVA AVE,11/4/13,2013,885606.44,1030029.4
545730,Stray Dog At Large,1,400 FASSEN ST,11/4/13,2013,893216.31,994382.25
545923,Stray Dog At Large,1,8500 ROBIN,11/4/13,2013,895110,1047464
545940,Stray Dog At Large,1,4600 JAMIESON AV,11/5/13,2013,874666,1003837
546009,Stray Dog At Large,1,5243 CATES AV,11/5/13,2013,885420,1027895
546010,Stray Dog At Large,1,SHULTE AVE & RIVERVIEW BLVD,11/5/13,2013,891445.81,1045986.4
546145,Stray Dog At Large,1,4242 W CARTER AVE,11/5/13,2013,897609.5,1035318.9
546154,Stray Dog At Large,1,1323 BAYARD AVE,11/5/13,2013,889329.69,1029348.2
546179,Stray Dog At Large,1,RIVER DES PERES & GRAVOIS,11/5/13,2013,878573,993953
546192,Stray Dog At Large,1,1305 SWITZER AVE,11/5/13,2013,895038.63,1048289.9
